2.75969,0.0931,0.67143
2.75973,0.08923,0.67146
2.75977,0.08967,0.67158
2.7598,0.09437,0.67187
2.75984,0.10416,0.67188
2.75988,0.11658,0.67179
2.75991,0.12997,0.67192
2.75995,0.13602,0.67202
2.75998,0.14236,0.67209
2.76002,0.14513,0.67231
2.76006,0.14447,0.67234
2.76009,0.14538,0.67207
2.76013,0.14817,0.67175
2.76017,0.14891,0.67173
2.7602,0.14674,0.6716
2.76024,0.14794,0.67177
2.76027,0.13833,0.67161
2.76031,0.13172,0.67167
2.76035,0.12334,0.67157
2.76038,0.11183,0.67174
2.76042,0.10587,0.67169
2.76046,0.0974,0.67123
2.76049,0.08783,0.67129
2.76053,0.07869,0.67128
2.76056,0.07806,0.67136
2.7606,0.07769,0.67132
2.76064,0.08618,0.67121
2.76067,0.09468,0.67134
2.76071,0.10189,0.67128
2.76075,0.11148,0.67137
2.76078,0.11984,0.6715
2.76082,0.13428,0.67173
2.76086,0.14039,0.67165
2.76089,0.14839,0.67145
2.76093,0.15964,0.67144
2.76096,0.16226,0.67141
2.761,0.16215,0.6715
2.76104,0.15344,0.67168
2.76107,0.14459,0.67178
2.76111,0.13839,0.67172
2.76115,0.13907,0.67167
2.76118,0.13065,0.67161
2.76122,0.1241,0.67149
2.76125,0.11873,0.67144
2.76129,0.11024,0.67105
2.76133,0.10573,0.67068
2.76136,0.10072,0.6704
2.7614,0.09813,0.67025
2.76144,0.10119,0.67032
2.76147,0.10378,0.66998
2.76151,0.10541,0.66992
2.76155,0.10496,0.6703
2.76158,0.10705,0.67034
2.76162,0.11086,0.6704
2.76165,0.11572,0.67054
2.76169,0.12554,0.67096
2.76173,0.13627,0.67091
2.76176,0.1485,0.67101
2.7618,0.155,0.67138
2.76184,0.1611,0.67165
2.76187,0.16301,0.67197
2.76191,0.16756,0.67208
2.76194,0.16422,0.67217
2.76198,0.15851,0.67191
2.76202,0.15216,0.67219
2.76205,0.14325,0.672
2.76209,0.13247,0.67189
2.76213,0.12267,0.67177
2.76216,0.11833,0.67146
2.7622,0.11237,0.67126
2.76223,0.11009,0.67096
2.76227,0.10708,0.67086
2.76231,0.10633,0.67092
2.76234,0.10309,0.67057
2.76238,0.10157,0.67076
2.76242,0.10283,0.67053
2.76245,0.10672,0.67032
2.76249,0.11521,0.67014
2.76253,0.11947,0.67019
2.76256,0.12556,0.67031
2.7626,0.13215,0.67002
2.76263,0.1363,0.67014
2.76267,0.14235,0.67027
2.76271,0.14776,0.67036
2.76274,0.15225,0.67041
2.76278,0.14739,0.67063
2.76282,0.14297,0.67069
2.76285,0.13836,0.67077
2.76289,0.13442,0.67082
2.76292,0.12658,0.67075
2.76296,0.12121,0.67086
2.763,0.11876,0.67082
2.76303,0.11225,0.67072
2.76307,0.10705,0.67072
2.76311,0.09775,0.67077
2.76314,0.08981,0.67085
2.76318,0.08585,0.67089
2.76322,0.08183,0.67092
2.76325,0.08086,0.67098
2.76329,0.08548,0.67096
2.76332,0.09014,0.67109
2.76336,0.09539,0.67106
2.7634,0.10583,0.67129
2.76343,0.11479,0.67127
2.76347,0.12392,0.67105
2.76351,0.13123,0.67108
2.76354,0.13539,0.6708
2.76358,0.13881,0.6708
2.76361,0.14163,0.67088
2.76365,0.14719,0.67083
2.76369,0.1447,0.67042
2.76372,0.14542,0.67043
2.76376,0.14153,0.67015
2.7638,0.13971,0.67017
2.76383,0.12928,0.67017
2.76387,0.12103,0.67018
2.76391,0.11315,0.6702
2.76394,0.10217,0.67032
2.76398,0.09918,0.67057
2.76401,0.09002,0.67046
2.76405,0.08797,0.67058
2.76409,0.08472,0.67077
2.76412,0.08728,0.67087
2.76416,0.08312,0.67085
2.7642,0.09,0.67104
2.76423,0.09899,0.67097
2.76427,0.10595,0.67142
2.7643,0.12142,0.67144
2.76434,0.12724,0.67146
2.76438,0.13586,0.67149
2.76441,0.14347,0.67165
2.76445,0.14825,0.67161
2.76449,0.15222,0.67159
2.76452,0.15731,0.67151
2.76456,0.15851,0.67147
2.76459,0.15448,0.67179
2.76463,0.1538,0.67164
2.76467,0.14423,0.67165
2.7647,0.13957,0.67179
2.76474,0.12826,0.67172
2.76478,0.11849,0.67169
2.76481,0.11244,0.67131
2.76485,0.10085,0.67111
2.76489,0.09357,0.67097
2.76492,0.0887,0.67105
2.76496,0.0917,0.67095
2.76499,0.09266,0.67085
2.76503,0.09915,0.67079
2.76507,0.09882,0.67076
2.7651,0.10199,0.67074
2.76514,0.10995,0.67109
2.76518,0.11638,0.67106
2.76521,0.12441,0.67109
2.76525,0.1292,0.67135
2.76528,0.13805,0.67128
2.76532,0.14263,0.67128
2.76536,0.1479,0.67125
2.76539,0.15028,0.67125
2.76543,0.1494,0.67164
2.76547,0.15399,0.67182
2.7655,0.15519,0.67183
2.76554,0.14944,0.67191
2.76558,0.1422,0.67181
2.76561,0.13111,0.67195
2.76565,0.12007,0.67171
2.76568,0.11078,0.67164
2.76572,0.10622,0.67182
2.76576,0.10079,0.67205
2.76579,0.1003,0.67187
2.76583,0.09733,0.67188
2.76587,0.09092,0.67179
2.7659,0.08677,0.67171
2.76594,0.08238,0.67138
2.76597,0.0834,0.6715
2.76601,0.08602,0.67152
2.76605,0.09351,0.67151
2.76608,0.10371,0.67149
2.76612,0.11297,0.6717
2.76616,0.1192,0.67159
2.76619,0.12048,0.67148
2.76623,0.12553,0.67128
2.76626,0.13057,0.67158
2.7663,0.13451,0.67175
2.76634,0.13908,0.67202
2.76637,0.14025,0.67203
2.76641,0.13996,0.67225
2.76645,0.13946,0.67206
2.76648,0.13242,0.67228
2.76652,0.12467,0.67212
2.76656,0.11548,0.67221
2.76659,0.10889,0.6721
2.76663,0.10098,0.67214
2.76666,0.09258,0.67189
2.7667,0.08303,0.67196
2.76674,0.07484,0.67146
2.76677,0.07032,0.67125
2.76681,0.07056,0.67122
2.76685,0.07747,0.67135
2.76688,0.08531,0.67146
2.76692,0.09576,0.6714
2.76695,0.10265,0.67155
2.76699,0.11089,0.67156
2.76703,0.11778,0.67168
2.76706,0.12099,0.67149
2.7671,0.12493,0.6716
2.76714,0.13146,0.67186
2.76717,0.13813,0.67192
2.76721,0.14244,0.67219
2.76725,0.14832,0.67194
2.76728,0.14795,0.67189
2.76732,0.14877,0.6716
2.76735,0.14108,0.67166
2.76739,0.13535,0.67156
2.76743,0.12985,0.67145
2.76746,0.12487,0.67132
2.7675,0.11787,0.67128
2.76754,0.11026,0.67108
2.76757,0.10695,0.6711
2.76761,0.09925,0.6709
2.76764,0.09647,0.67089
2.76768,0.08694,0.67071
2.76772,0.08602,0.67089
2.76775,0.08767,0.67092
2.76779,0.09491,0.67068
2.76783,0.09589,0.6709
2.76786,0.10191,0.67075
2.7679,0.10574,0.67086
2.76793,0.10947,0.67073
2.76797,0.11943,0.67106
2.76801,0.13087,0.6713
2.76804,0.13893,0.67185
2.76808,0.14691,0.67166
2.76812,0.15339,0.67157
2.76815,0.15227,0.67154
2.76819,0.14834,0.67171
2.76823,0.1456,0.67152
2.76826,0.13597,0.67173
2.7683,0.13416,0.67195
2.76833,0.13224,0.67211
2.76837,0.12471,0.67215
2.76841,0.11643,0.67203
2.76844,0.10802,0.67177
2.76848,0.0979,0.6717
2.76852,0.0906,0.67134
2.76855,0.0878,0.67127
2.76859,0.08069,0.67137
2.76862,0.07789,0.67113
2.76866,0.07701,0.67097
2.7687,0.08057,0.6709
2.76873,0.08405,0.67079
2.76877,0.09334,0.6709
2.76881,0.10441,0.67094
2.76884,0.11641,0.67103
2.76888,0.12395,0.67121
2.76892,0.12458,0.67143
2.76895,0.12357,0.67101
2.76899,0.12395,0.67091
2.76902,0.12327,0.67099
2.76906,0.12611,0.67083
2.7691,0.12592,0.67085
2.76913,0.12645,0.67152
2.76917,0.13004,0.67168
2.76921,0.12559,0.67164
2.76924,0.11946,0.67146
2.76928,0.10941,0.67161
2.76931,0.09955,0.6717
2.76935,0.0935,0.67203
2.76939,0.09215,0.67207
2.76942,0.08888,0.67229
2.76946,0.08653,0.67227
2.7695,0.08525,0.67232
2.76953,0.08616,0.6722
2.76957,0.08798,0.67219
2.7696,0.08841,0.67219
2.76964,0.08678,0.67217
2.76968,0.08984,0.67221
2.76971,0.10023,0.67223
2.76975,0.11446,0.67232
2.76979,0.12448,0.67224
2.76982,0.13096,0.6721
2.76986,0.14479,0.67192
2.7699,0.14942,0.67206
2.76993,0.15267,0.67213
2.76997,0.14548,0.67217
2.77,0.14063,0.6722
2.77004,0.13844,0.672
2.77008,0.13549,0.67183
2.77011,0.13027,0.67182
2.77015,0.12622,0.67212
2.77019,0.12295,0.67199
2.77022,0.11855,0.67208
2.77026,0.11321,0.67195
2.77029,0.10568,0.67182
2.77033,0.10218,0.67142
2.77037,0.09463,0.67114
2.7704,0.09273,0.67103
2.77044,0.09242,0.67088
2.77048,0.09502,0.67104
2.77051,0.09523,0.67125
2.77055,0.10098,0.67116
2.77059,0.10619,0.67076
2.77062,0.11194,0.67077
2.77066,0.11885,0.67099
2.77069,0.125,0.67066
2.77073,0.13212,0.6707
2.77077,0.13982,0.67075
2.7708,0.14062,0.67063
2.77084,0.14135,0.67051
2.77088,0.14402,0.6708
2.77091,0.13886,0.671
2.77095,0.13233,0.67103
2.77098,0.12797,0.67116
2.77102,0.12001,0.6712
2.77106,0.11276,0.67126
2.77109,0.10875,0.67146
2.77113,0.10278,0.67144
2.77117,0.09924,0.67168
2.7712,0.09824,0.67143
2.77124,0.09114,0.67143
2.77128,0.08863,0.67164
2.77131,0.08666,0.67184
2.77135,0.08174,0.67202
2.77138,0.07971,0.67202
2.77142,0.07674,0.67211
2.77146,0.08074,0.67189
2.77149,0.08324,0.67207
